Date,Ozone,Status,Nitric oxide,Status,Nitrogen dioxide,Status,Nitrogen oxides as nitrogen dioxide,Status,Sulphur dioxide,Status,Sulphur dioxide,Status
30/09/2003,51,V ugm-3,1,V ugm-3,22,V ugm-3,24,V ugm-3,No data,,3,V ugm-3
01/10/2003,50,V ugm-3,2,V ugm-3,14,V ugm-3,16,V ugm-3,No data,,3,V ugm-3
02/10/2003,26,V ugm-3,1,V ugm-3,20,V ugm-3,22,V ugm-3,No data,,3,V ugm-3
03/10/2003,31,V ugm-3,2,V ugm-3,22,V ugm-3,25,V ugm-3,No data,,7,V ugm-3
04/10/2003,56,V ugm-3,0,V ugm-3,6,V ugm-3,6,V ugm-3,No data,,2,V ugm-3
05/10/2003,60,V ugm-3,1,V ugm-3,8,V ugm-3,9,V ugm-3,No data,,5,V ugm-3
06/10/2003,71,V ugm-3,2,V ugm-3,5,V ugm-3,8,V ugm-3,No data,,3,V ugm-3
07/10/2003,67,V ugm-3,1,V ugm-3,8,V ugm-3,9,V ugm-3,No data,,3,V ugm-3
08/10/2003,39,V ugm-3,1,V ugm-3,15,V ugm-3,16,V ugm-3,No data,,4,V ugm-3
09/10/2003,60,V ugm-3,1,V ugm-3,11,V ugm-3,12,V ugm-3,No data,,3,V ugm-3
10/10/2003,53,V ugm-3,1,V ugm-3,14,V ugm-3,15,V ugm-3,No data,,6,V ugm-3
11/10/2003,44,V ugm-3,1,V ugm-3,17,V ugm-3,19,V ugm-3,No data,,4,V ugm-3
12/10/2003,56,V ugm-3,0,V ugm-3,12,V ugm-3,13,V ugm-3,No data,,4,V ugm-3
13/10/2003,43,V ugm-3,1,V ugm-3,18,V ugm-3,20,V ugm-3,No data,,3,V ugm-3
14/10/2003,37,V ugm-3,2,V ugm-3,16,V ugm-3,20,V ugm-3,No data,,4,V ugm-3
15/10/2003,39,V ugm-3,2,V ugm-3,19,V ugm-3,22,V ugm-3,No data,,5,V ugm-3
16/10/2003,37,V ugm-3,2,V ugm-3,15,V ugm-3,18,V ugm-3,No data,,No data,V ugm-3
17/10/2003,40,V ugm-3,2,V ugm-3,15,V ugm-3,18,V ugm-3,No data,,No data,V ugm-3
18/10/2003,39,V ugm-3,2,V ugm-3,15,V ugm-3,17,V ugm-3,No data,,2,V ugm-3
19/10/2003,57,V ugm-3,0,V ugm-3,5,V ugm-3,5,V ugm-3,No data,,2,V ugm-3
20/10/2003,65,V ugm-3,0,V ugm-3,5,V ugm-3,5,V ugm-3,No data,,3,V ugm-3
21/10/2003,31,V ugm-3,7,V ugm-3,32,V ugm-3,43,V ugm-3,No data,,6,V ugm-3
22/10/2003,32,V ugm-3,1,V ugm-3,22,V ugm-3,24,V ugm-3,No data,,3,V ugm-3
23/10/2003,44,V ugm-3,0,V ugm-3,11,V ugm-3,11,V ugm-3,No data,,3,V ugm-3
24/10/2003,31,V ugm-3,4,V ugm-3,20,V ugm-3,27,V ugm-3,No data,,4,V ugm-3
25/10/2003,43,V ugm-3,3,V ugm-3,17,V ugm-3,22,V ugm-3,No data,,4,V ugm-3
26/10/2003,48,V ugm-3,0,V ugm-3,11,V ugm-3,11,V ugm-3,No data,,2,V ugm-3
27/10/2003,22,V ugm-3,13,V ugm-3,30,V ugm-3,50,V ugm-3,No data,,3,V ugm-3
28/10/2003,26,V ugm-3,9,V ugm-3,39,V ugm-3,52,V ugm-3,No data,,6,V ugm-3
29/10/2003,36,V ugm-3,10,V ugm-3,23,V ugm-3,38,V ugm-3,No data,,4,V ugm-3
30/10/2003,37,V ugm-3,5,V ugm-3,20,V ugm-3,28,V ugm-3,No data,,5,V ugm-3
31/10/2003,36,V ugm-3,1,V ugm-3,13,V ugm-3,15,V ugm-3,No data,,6,V ugm-3
01/11/2003,39,V ugm-3,1,V ugm-3,19,V ugm-3,21,V ugm-3,No data,,11,V ugm-3
02/11/2003,59,V ugm-3,2,V ugm-3,11,V ugm-3,14,V ugm-3,No data,,3,V ugm-3
03/11/2003,63,V ugm-3,0,V ugm-3,12,V ugm-3,12,V ugm-3,No data,,2,V ugm-3
04/11/2003,33,V ugm-3,5,V ugm-3,26,V ugm-3,33,V ugm-3,No data,,4,V ugm-3
05/11/2003,30,V ugm-3,1,V ugm-3,27,V ugm-3,29,V ugm-3,No data,,5,V ugm-3
06/11/2003,12,V ugm-3,10,V ugm-3,37,V ugm-3,53,V ugm-3,No data,,7,V ugm-3
07/11/2003,22,V ugm-3,20,V ugm-3,40,V ugm-3,71,V ugm-3,No data,,5,V ugm-3
08/11/2003,38,V ugm-3,1,V ugm-3,16,V ugm-3,17,V ugm-3,No data,,No data,V ugm-3
09/11/2003,13,V ugm-3,3,V ugm-3,34,V ugm-3,38,V ugm-3,No data,,No data,V ugm-3
10/11/2003,17,V ugm-3,9,V ugm-3,31,V ugm-3,45,V ugm-3,No data,,No data,V ugm-3
11/11/2003,11,V ugm-3,17,V ugm-3,50,V ugm-3,76,V ugm-3,No data,,No data,V ugm-3
12/11/2003,26,V ugm-3,2,V ugm-3,30,V ugm-3,34,V ugm-3,No data,,No data,V ugm-3
13/11/2003,35,V ugm-3,1,V ugm-3,29,V ugm-3,31,V ugm-3,No data,,No data,V ugm-3
14/11/2003,66,V ugm-3,2,V ugm-3,10,V ugm-3,13,V ugm-3,No data,,No data,V ugm-3
15/11/2003,51,V ugm-3,1,V ugm-3,18,V ugm-3,19,V ugm-3,No data,,2,V ugm-3
16/11/2003,32,V ugm-3,1,V ugm-3,21,V ugm-3,22,V ugm-3,No data,,3,V ugm-3
17/11/2003,29,V ugm-3,3,V ugm-3,26,V ugm-3,29,V ugm-3,No data,,3,V ugm-3
18/11/2003,46,V ugm-3,0,V ugm-3,15,V ugm-3,15,V ugm-3,No data,,2,V ugm-3
19/11/2003,43,V ugm-3,2,V ugm-3,18,V ugm-3,21,V ugm-3,No data,,4,V ugm-3
20/11/2003,33,V ugm-3,1,V ugm-3,25,V ugm-3,26,V ugm-3,No data,,2,V ugm-3
21/11/2003,15,V ugm-3,10,V ugm-3,30,V ugm-3,44,V ugm-3,No data,,11,V ugm-3
22/11/2003,42,V ugm-3,1,V ugm-3,12,V ugm-3,14,V ugm-3,No data,,2,V ugm-3
23/11/2003,55,V ugm-3,0,V ugm-3,13,V ugm-3,13,V ugm-3,No data,,2,V ugm-3
24/11/2003,20,V ugm-3,17,V ugm-3,32,V ugm-3,58,V ugm-3,No data,,3,V ugm-3
25/11/2003,30,V ugm-3,7,V ugm-3,37,V ugm-3,48,V ugm-3,No data,,2,V ugm-3
26/11/2003,54,V ugm-3,0,V ugm-3,24,V ugm-3,24,V ugm-3,No data,,2,V ugm-3
27/11/2003,9,V ugm-3,35,V ugm-3,50,V ugm-3,104,V ugm-3,No data,,3,V ugm-3
28/11/2003,21,V ugm-3,9,V ugm-3,45,V ugm-3,58,V ugm-3,No data,,2,V ugm-3
29/11/2003,44,V ugm-3,0,V ugm-3,18,V ugm-3,18,V ugm-3,No data,,3,V ugm-3
30/11/2003,30,V ugm-3,1,V ugm-3,20,V ugm-3,22,V ugm-3,No data,,2,V ugm-3
01/12/2003,26,V ugm-3,4,V ugm-3,22,V ugm-3,29,V ugm-3,No data,,2,V ugm-3
02/12/2003,10,V ugm-3,18,V ugm-3,30,V ugm-3,58,V ugm-3,No data,,3,V ugm-3
03/12/2003,12,V ugm-3,22,V ugm-3,20,V ugm-3,54,V ugm-3,No data,,1,V ugm-3
04/12/2003,55,V ugm-3,0,V ugm-3,5,V ugm-3,5,V ugm-3,No data,,2,V ugm-3
05/12/2003,41,V ugm-3,17,V ugm-3,17,V ugm-3,42,V ugm-3,No data,,1,V ugm-3
06/12/2003,57,V ugm-3,10,V ugm-3,14,V ugm-3,29,V ugm-3,No data,,3,V ugm-3
07/12/2003,48,V ugm-3,2,V ugm-3,11,V ugm-3,14,V ugm-3,No data,,1,V ugm-3
08/12/2003,21,V ugm-3,5,V ugm-3,30,V ugm-3,37,V ugm-3,No data,,4,V ugm-3
09/12/2003,9,V ugm-3,38,V ugm-3,36,V ugm-3,94,V ugm-3,No data,,6,V ugm-3
10/12/2003,7,V ugm-3,51,V ugm-3,41,V ugm-3,119,V ugm-3,No data,,6,V ugm-3
11/12/2003,30,V ugm-3,3,V ugm-3,30,V ugm-3,34,V ugm-3,No data,,6,V ugm-3
12/12/2003,25,V ugm-3,8,V ugm-3,27,V ugm-3,40,V ugm-3,No data,,8,V ugm-3
13/12/2003,56,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,1,V ugm-3
14/12/2003,65,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,1,V ugm-3
15/12/2003,31,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,9,V ugm-3
16/12/2003,4,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,6,V ugm-3
17/12/2003,7,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,5,V ugm-3
18/12/2003,10,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,4,V ugm-3
19/12/2003,4,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,1,V ugm-3
20/12/2003,34,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,2,V ugm-3
21/12/2003,61,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,6,V ugm-3
22/12/2003,33,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,10,V ugm-3
23/12/2003,33,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,2,V ugm-3
24/12/2003,42,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,2,V ugm-3
25/12/2003,68,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,2,V ugm-3
26/12/2003,63,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,0,V ugm-3
27/12/2003,59,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,2,V ugm-3
28/12/2003,53,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,5,V ugm-3
29/12/2003,25,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,2,V ugm-3
30/12/2003,4,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,3,V ugm-3
31/12/2003,9,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,2,V ugm-3
01/01/2004,51,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,2,V ugm-3
02/01/2004,27,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,3,V ugm-3
03/01/2004,10,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,5,V ugm-3
04/01/2004,23,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,4,V ugm-3
05/01/2004,21,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,2,V ugm-3
06/01/2004,43,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,1,V ugm-3
07/01/2004,34,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,2,V ugm-3
08/01/2004,53,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,2,V ugm-3
09/01/2004,55,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,2,V ugm-3
10/01/2004,36,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,1,V ugm-3
11/01/2004,68,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,1,V ugm-3
12/01/2004,51,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,2,V ugm-3
13/01/2004,71,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,3,V ugm-3
14/01/2004,57,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,3,V ugm-3
15/01/2004,50,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,3,V ugm-3
16/01/2004,56,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,3,V ugm-3
17/01/2004,46,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,2,V ugm-3
18/01/2004,41,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,4,V ugm-3
19/01/2004,58,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,2,V ugm-3
20/01/2004,37,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,2,V ugm-3
21/01/2004,37,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,7,V ugm-3
22/01/2004,25,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,2,V ugm-3
23/01/2004,26,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,1,V ugm-3
24/01/2004,50,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,2,V ugm-3
25/01/2004,37,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,4,V ugm-3
26/01/2004,33,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,3,V ugm-3
27/01/2004,40,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,11,V ugm-3
28/01/2004,61,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,9,V ugm-3
29/01/2004,50,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,7,V ugm-3
30/01/2004,44,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,2,V ugm-3
31/01/2004,66,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,3,V ugm-3
01/02/2004,78,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,2,V ugm-3
02/02/2004,72,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,1,V ugm-3
03/02/2004,57,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,1,V ugm-3
04/02/2004,56,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,2,V ugm-3
05/02/2004,56,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,2,V ugm-3
06/02/2004,66,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,1,V ugm-3
07/02/2004,77,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,1,V ugm-3
08/02/2004,76,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,6,V ugm-3
09/02/2004,33,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,7,V ugm-3
10/02/2004,45,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,3,V ugm-3
11/02/2004,55,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,4,V ugm-3
12/02/2004,33,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,1,V ugm-3
13/02/2004,7,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,4,V ugm-3
14/02/2004,35,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,3,V ugm-3
15/02/2004,69,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,0,V ugm-3
16/02/2004,51,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,0,V ugm-3
17/02/2004,41,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,1,V ugm-3
18/02/2004,63,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,1,V ugm-3
19/02/2004,74,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,0,V ugm-3
20/02/2004,60,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,2,V ugm-3
21/02/2004,42,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,2,V ugm-3
22/02/2004,78,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,2,V ugm-3
23/02/2004,54,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,3,V ugm-3
24/02/2004,47,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,4,V ugm-3
25/02/2004,59,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,17,V ugm-3
26/02/2004,54,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,11,V ugm-3
27/02/2004,52,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,7,V ugm-3
28/02/2004,66,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,3,V ugm-3
29/02/2004,66,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,3,V ugm-3
01/03/2004,49,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,2,V ugm-3
02/03/2004,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,No data,V ugm-3
03/03/2004,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,No data,V ugm-3
04/03/2004,44,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,3,V ugm-3
05/03/2004,24,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,2,V ugm-3
06/03/2004,43,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,7,V ugm-3
07/03/2004,60,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,2,V ugm-3
08/03/2004,81,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,2,V ugm-3
09/03/2004,81,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,2,V ugm-3
10/03/2004,77,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,2,V ugm-3
11/03/2004,57,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,5,V ugm-3
12/03/2004,46,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,3,V ugm-3
13/03/2004,51,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,1,V ugm-3
14/03/2004,78,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,2,V ugm-3
15/03/2004,74,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,3,V ugm-3
16/03/2004,61,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,3,V ugm-3
17/03/2004,50,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,5,V ugm-3
18/03/2004,45,V ugm-3,5,V ugm-3,20,V ugm-3,28,V ugm-3,No data,,6,V ugm-3
19/03/2004,79,V ugm-3,0,V ugm-3,6,V ugm-3,6,V ugm-3,No data,,3,V ugm-3
20/03/2004,80,V ugm-3,0,V ugm-3,4,V ugm-3,4,V ugm-3,No data,,3,V ugm-3
21/03/2004,94,V ugm-3,0,V ugm-3,3,V ugm-3,3,V ugm-3,No data,,3,V ugm-3
22/03/2004,76,V ugm-3,1,V ugm-3,8,V ugm-3,9,V ugm-3,No data,,4,V ugm-3
23/03/2004,69,V ugm-3,1,V ugm-3,10,V ugm-3,11,V ugm-3,No data,,4,V ugm-3
24/03/2004,81,V ugm-3,0,V ugm-3,4,V ugm-3,4,V ugm-3,No data,,2,V ugm-3
25/03/2004,57,V ugm-3,4,V ugm-3,13,V ugm-3,18,V ugm-3,No data,,4,V ugm-3
26/03/2004,60,V ugm-3,1,V ugm-3,11,V ugm-3,12,V ugm-3,No data,,7,V ugm-3
27/03/2004,22,V ugm-3,3,V ugm-3,25,V ugm-3,30,V ugm-3,No data,,7,V ugm-3
28/03/2004,39,V ugm-3,1,V ugm-3,14,V ugm-3,16,V ugm-3,No data,,3,V ugm-3
29/03/2004,37,V ugm-3,4,V ugm-3,18,V ugm-3,25,V ugm-3,No data,,5,V ugm-3
30/03/2004,76,V ugm-3,1,V ugm-3,10,V ugm-3,12,V ugm-3,No data,,5,V ugm-3
31/03/2004,56,V ugm-3,4,V ugm-3,27,V ugm-3,32,V ugm-3,No data,,8,V ugm-3
01/04/2004,59,V ugm-3,1,V ugm-3,22,V ugm-3,24,V ugm-3,No data,,5,V ugm-3
02/04/2004,67,V ugm-3,1,V ugm-3,17,V ugm-3,19,V ugm-3,No data,,3,V ugm-3
03/04/2004,81,V ugm-3,1,V ugm-3,8,V ugm-3,9,V ugm-3,No data,,2,V ugm-3
04/04/2004,92,V ugm-3,1,V ugm-3,3,V ugm-3,4,V ugm-3,No data,,2,V ugm-3
05/04/2004,86,V ugm-3,1,V ugm-3,6,V ugm-3,8,V ugm-3,No data,,2,V ugm-3
06/04/2004,83,V ugm-3,1,V ugm-3,8,V ugm-3,10,V ugm-3,No data,,4,V ugm-3
07/04/2004,69,V ugm-3,1,V ugm-3,9,V ugm-3,10,V ugm-3,No data,,6,V ugm-3
08/04/2004,75,V ugm-3,1,V ugm-3,4,V ugm-3,6,V ugm-3,No data,,2,V ugm-3
09/04/2004,69,V ugm-3,1,V ugm-3,7,V ugm-3,9,V ugm-3,No data,,4,V ugm-3
10/04/2004,68,V ugm-3,1,V ugm-3,5,V ugm-3,6,V ugm-3,No data,,1,V ugm-3
11/04/2004,49,V ugm-3,2,V ugm-3,12,V ugm-3,15,V ugm-3,No data,,3,V ugm-3
12/04/2004,52,V ugm-3,2,V ugm-3,10,V ugm-3,13,V ugm-3,No data,,9,V ugm-3
13/04/2004,59,V ugm-3,1,V ugm-3,9,V ugm-3,11,V ugm-3,No data,,2,V ugm-3
14/04/2004,51,V ugm-3,5,V ugm-3,22,V ugm-3,29,V ugm-3,No data,,3,V ugm-3
15/04/2004,59,V ugm-3,1,V ugm-3,19,V ugm-3,20,V ugm-3,No data,,3,V ugm-3
16/04/2004,82,V ugm-3,2,V ugm-3,20,V ugm-3,22,V ugm-3,No data,,8,V ugm-3
17/04/2004,70,V ugm-3,2,V ugm-3,13,V ugm-3,15,V ugm-3,No data,,5,V ugm-3
18/04/2004,84,V ugm-3,0,V ugm-3,6,V ugm-3,6,V ugm-3,No data,,4,V ugm-3
19/04/2004,70,V ugm-3,1,V ugm-3,10,V ugm-3,12,V ugm-3,No data,,2,V ugm-3
20/04/2004,67,V ugm-3,2,V ugm-3,17,V ugm-3,21,V ugm-3,No data,,5,V ugm-3
21/04/2004,65,V ugm-3,1,V ugm-3,7,V ugm-3,9,V ugm-3,No data,,2,V ugm-3
22/04/2004,66,V ugm-3,3,V ugm-3,12,V ugm-3,17,V ugm-3,No data,,2,V ugm-3
23/04/2004,59,V ugm-3,5,V ugm-3,12,V ugm-3,19,V ugm-3,No data,,5,V ugm-3
24/04/2004,75,V ugm-3,3,V ugm-3,13,V ugm-3,18,V ugm-3,No data,,4,V ugm-3
25/04/2004,81,V ugm-3,1,V ugm-3,11,V ugm-3,11,V ugm-3,No data,,4,V ugm-3
26/04/2004,84,V ugm-3,1,V ugm-3,12,V ugm-3,14,V ugm-3,No data,,5,V ugm-3
27/04/2004,67,V ugm-3,2,V ugm-3,10,V ugm-3,13,V ugm-3,No data,,4,V ugm-3
28/04/2004,77,V ugm-3,0,V ugm-3,4,V ugm-3,4,V ugm-3,No data,,0,V ugm-3
29/04/2004,102,V ugm-3,1,V ugm-3,3,V ugm-3,4,V ugm-3,No data,,0,V ugm-3
30/04/2004,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,No data,V ugm-3
01/05/2004,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,No data,V ugm-3
02/05/2004,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,No data,V ugm-3
03/05/2004,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,No data,V ugm-3
04/05/2004,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,No data,V ugm-3
05/05/2004,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,No data,V ugm-3
06/05/2004,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,No data,V ugm-3
07/05/2004,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,No data,V ugm-3
08/05/2004,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,No data,V ugm-3
09/05/2004,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,No data,V ugm-3
10/05/2004,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,No data,V ugm-3
11/05/2004,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,No data,V ugm-3
12/05/2004,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,No data,V ugm-3
13/05/2004,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,No data,V ugm-3
14/05/2004,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,No data,V ugm-3
15/05/2004,46,V ugm-3,1,V ugm-3,6,V ugm-3,8,V ugm-3,No data,,4,V ugm-3
16/05/2004,53,V ugm-3,1,V ugm-3,6,V ugm-3,7,V ugm-3,No data,,2,V ugm-3
17/05/2004,75,V ugm-3,2,V ugm-3,7,V ugm-3,10,V ugm-3,No data,,4,V ugm-3
18/05/2004,70,V ugm-3,1,V ugm-3,9,V ugm-3,11,V ugm-3,No data,,3,V ugm-3
19/05/2004,57,V ugm-3,1,V ugm-3,11,V ugm-3,12,V ugm-3,No data,,4,V ugm-3
20/05/2004,44,V ugm-3,1,V ugm-3,7,V ugm-3,9,V ugm-3,No data,,4,V ugm-3
21/05/2004,70,V ugm-3,0,V ugm-3,2,V ugm-3,3,V ugm-3,No data,,1,V ugm-3
22/05/2004,65,V ugm-3,0,V ugm-3,3,V ugm-3,4,V ugm-3,No data,,1,V ugm-3
23/05/2004,70,V ugm-3,0,V ugm-3,4,V ugm-3,4,V ugm-3,No data,,2,V ugm-3
24/05/2004,72,V ugm-3,1,V ugm-3,8,V ugm-3,10,V ugm-3,No data,,4,V ugm-3
25/05/2004,62,V ugm-3,1,V ugm-3,10,V ugm-3,11,V ugm-3,No data,,3,V ugm-3
26/05/2004,71,V ugm-3,0,V ugm-3,6,V ugm-3,7,V ugm-3,No data,,2,V ugm-3
27/05/2004,78,V ugm-3,0,V ugm-3,7,V ugm-3,7,V ugm-3,No data,,2,V ugm-3
